CD_setor,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00008,V00009,V00010,V00011,V00012,V00013,V00014,V00015,V00016,V00017,V00018,V00019,V00020,V00021,V00022,V00023,V00024,V00025,V00026,V00027,V00028,V00029,V00030,V00031,V00032,V00033,V00034,V00035,V00036,V00037,V00038,V00039,V00040,V00041,V00042,V00043,V00044,V00045,V00046,V00047,V00048,V00049,V00050,V00051,V00052,V00053,V00054,V00055,V00056,V00057,V00058,V00059,V00060,V00061,V00062,V00063,V00064,V00065,V00066,V00067,V00068,V00069,V00070,V00071,V00072,V00073,V00074,V00075,V00076,V00077,V00078,V00079,V00080,V00081,V00082,V00083,V00084,V00085,V00086,V00087,V00088,V00089
431440705160074,208,0,0,208,357,0,0,23,0,0,122,0,0,235,0,0,119,50,22,14,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,23,122,235,119,50,22,14,X,X,0,0,0,0,X,0,355,0,0,23
431440705160075,192,0,0,192,366,0,0,19,0,0,168,0,0,198,0,0,81,67,28,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,X,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,19,168,198,81,67,28,13,3,0,0,0,0,0,78,X,287,5,0,14
431440705160076,165,0,0,165,279,0,0,11,0,0,93,0,0,186,0,0,84,53,24,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,93,186,84,53,24,3,X,0,0,0,0,0,3,0,276,X,0,10
431440705160077,169,0,0,169,280,0,0,12,0,0,98,0,0,182,0,0,94,49,17,8,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,12,98,182,94,49,17,8,X,0,0,0,0,0,0,0,280,0,0,12
431440705160078,209,0,11,209,430,0,11,22,0,0,172,0,X,258,0,9,69,82,38,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,45,0,164,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,430,22,172,258,69,82,38,17,3,0,0,0,0,0,110,0,320,4,0,18
431440705160079,329,0,9,329,721,0,9,56,0,0,322,0,0,399,0,9,93,125,70,38,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,64,0,265,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,721,56,322,399,93,125,70,38,X,X,0,0,0,0,153,0,568,9,0,47
431440705160080,184,0,19,184,412,0,19,26,0,0,186,0,3,226,0,16,46,77,33,27,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,55,0,129,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,412,26,186,226,46,77,33,27,X,0,0,0,0,0,132,0,280,8,0,18
431440705160081,212,0,10,212,465,0,10,40,0,0,197,0,X,268,0,9,65,67,57,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,41,X,169,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,465,40,197,268,65,67,57,20,3,0,0,0,0,0,98,6,361,9,X,29
431440705160082,244,0,9,244,469,0,9,29,0,0,206,0,X,263,0,8,98,83,48,14,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,43,0,201,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,469,29,206,263,98,83,48,14,X,0,0,0,0,0,82,0,387,3,0,26
431440705160083,309,0,0,309,680,0,0,43,0,0,306,0,0,374,0,0,88,115,72,26,7,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,43,306,374,88,115,72,26,7,0,X,0,0,0,300,0,380,12,0,31
431440705160084,229,0,0,229,499,0,0,37,0,0,214,0,0,285,0,0,78,79,43,20,4,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,37,214,285,78,79,43,20,4,X,X,X,0,0,225,0,274,20,0,17
431440705160085,166,0,0,166,365,0,0,24,0,0,146,0,0,219,0,0,55,50,41,15,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,X,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,24,146,219,55,50,41,15,3,X,0,0,0,0,133,4,228,9,0,15
431440705160086,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
431440705160087,159,0,0,159,335,0,0,25,0,0,149,0,0,186,0,0,51,67,19,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,25,149,186,51,67,19,17,5,0,0,0,0,0,78,0,257,3,0,22
431440705160088,184,X,37,184,401,X,37,23,0,0,174,0,13,227,X,24,60,70,27,20,3,3,X,0,0,0,0,X,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,44,0,140,0,0,0,0,X,0,0,0,0,12,0,0,0,0,0,25,0,0,0,0,401,23,174,227,60,70,27,20,3,3,X,0,0,0,95,0,306,X,0,21
431440705160089,186,0,0,186,407,0,0,27,0,0,174,0,0,233,0,0,59,65,38,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,27,174,233,59,65,38,16,8,0,0,0,0,0,180,0,227,8,0,19
431440705160090,134,0,0,134,310,0,0,24,0,0,130,0,0,180,0,0,36,47,32,12,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,X,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,24,130,180,36,47,32,12,6,X,0,0,0,0,107,X,201,9,0,15
431440705160091,134,0,17,134,277,0,17,16,0,0,111,0,5,166,0,12,48,45,29,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,56,0,78,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,277,16,111,166,48,45,29,8,4,0,0,0,0,0,124,0,153,8,0,8
431440705160092,154,0,15,154,326,0,15,21,0,0,140,0,4,186,0,11,51,60,25,14,3,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,41,0,113,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,326,21,140,186,51,60,25,14,3,0,0,0,X,0,105,0,221,7,0,14
431440705160093,139,0,32,139,299,0,32,10,0,0,137,0,12,162,0,20,42,52,31,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,51,0,88,0,0,0,0,0,0,0,0,0,31,X,0,0,0,0,0,0,0,0,0,299,10,137,162,42,52,31,10,4,0,0,0,0,0,123,0,176,5,0,5
431440705160094,195,0,0,195,333,0,0,19,0,0,133,0,0,200,0,0,100,68,14,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,19,133,200,100,68,14,11,X,X,0,0,0,0,0,X,332,0,0,19
431440705160095,168,0,22,168,357,0,22,27,0,0,171,0,10,186,0,12,58,58,32,15,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,88,X,78,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,357,27,171,186,58,58,32,15,3,X,0,0,0,0,193,3,161,10,0,17
431440705160096,200,0,0,200,575,0,0,42,0,0,275,0,0,300,0,0,15,70,59,45,6,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,42,275,300,15,70,59,45,6,3,X,X,0,0,575,0,0,42,0,0
431440705160097,196,0,0,196,445,0,0,35,0,0,194,0,0,251,0,0,44,87,38,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,35,194,251,44,87,38,22,5,0,0,0,0,0,83,0,362,3,0,32
431440705160099,196,X,0,196,560,X,0,64,0,0,263,X,0,297,0,0,46,47,42,34,15,7,X,X,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,4,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,64,263,297,46,47,42,34,15,7,X,X,X,0,549,0,0,61,0,0
431440705160100,108,0,0,108,225,0,0,20,0,0,93,0,0,132,0,0,41,33,20,12,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,20,93,132,41,33,20,12,X,0,0,0,0,0,0,0,225,0,0,20
431440705160101,224,4,X,224,512,8,X,51,X,0,243,6,X,269,X,X,67,78,46,18,11,4,0,0,0,0,3,0,0,0,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,188,3,33,0,0,0,0,0,X,3,0,0,0,0,X,0,0,0,0,0,0,0,0,512,51,243,269,67,78,46,18,11,4,0,0,0,0,443,5,64,46,0,5
431440705160104,294,0,0,294,812,0,0,138,0,0,383,0,0,429,0,0,68,75,71,45,19,9,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,138,383,429,68,75,71,45,19,9,5,X,X,0,804,8,0,138,0,0
431440705160105,474,0,0,474,1316,0,0,222,0,0,615,0,0,701,0,0,116,115,116,67,34,14,5,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,222,615,701,116,115,116,67,34,14,5,3,X,X,1310,0,6,221,0,X
431440705160106,31,0,X,31,88,0,X,14,0,0,44,0,X,44,0,X,6,8,9,4,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,21,9,0,X,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,88,14,44,44,6,8,9,4,X,X,X,0,0,0,60,25,0,10,4,0
431440705160107,204,0,20,204,482,0,25,51,0,0,226,0,13,256,0,12,59,68,37,27,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,150,0,54,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,482,51,226,256,59,68,37,27,11,X,X,0,0,0,377,0,105,43,0,8
431440705160108,105,0,0,105,260,0,0,24,0,0,117,0,0,143,0,0,28,34,21,13,6,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,24,117,143,28,34,21,13,6,X,X,0,0,0,252,4,4,24,0,0
431440705160109,148,0,12,148,337,0,12,18,0,0,148,0,5,189,0,7,40,52,39,11,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,125,0,23,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,337,18,148,189,40,52,39,11,4,X,0,0,0,0,289,0,48,14,0,4
431440705160110,54,0,0,54,126,0,0,9,0,0,54,0,0,72,0,0,16,21,8,4,X,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,54,72,16,21,8,4,X,3,0,0,0,0,103,0,23,9,0,0
431440705160111,132,0,0,132,255,0,0,14,0,0,105,0,0,150,0,0,52,50,20,8,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,14,105,150,52,50,20,8,X,X,0,0,0,0,138,0,117,11,0,3
431440705160112,150,0,0,150,299,0,0,11,0,0,140,0,0,159,0,0,67,43,20,15,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,11,140,159,67,43,20,15,4,X,0,0,0,0,169,0,130,10,0,X
431440705160113,111,0,9,111,240,0,9,11,0,0,122,0,X,118,0,8,32,46,22,6,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,74,X,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,240,11,122,118,32,46,22,6,4,X,0,0,0,0,174,3,63,10,0,X
431440705160114,167,0,0,167,351,0,0,16,0,0,153,0,0,198,0,0,63,57,25,15,4,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,73,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,16,153,198,63,57,25,15,4,X,X,0,0,0,224,0,125,10,0,6
431440705160115,216,0,0,216,471,0,0,32,0,0,204,0,0,267,0,0,71,73,46,20,3,X,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,X,77,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,32,204,267,71,73,46,20,3,X,0,0,X,0,326,X,141,25,0,7
431440705160116,174,0,11,174,370,0,11,17,0,0,168,0,X,202,0,9,61,60,29,19,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,128,0,46,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,370,17,168,202,61,60,29,19,4,X,0,0,0,0,286,0,84,12,0,5
431440705160117,157,0,0,157,334,0,0,24,0,0,152,0,0,182,0,0,49,61,31,12,3,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,24,152,182,49,61,31,12,3,0,X,0,0,0,278,0,56,19,0,5
431440705160118,55,0,0,55,127,0,0,9,0,0,65,0,0,62,0,0,15,24,5,8,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,9,65,62,15,24,5,8,X,0,X,0,0,0,121,0,6,9,0,0
431440705160119,252,0,0,252,565,0,0,36,0,0,275,0,0,290,0,0,81,87,43,26,13,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,36,275,290,81,87,43,26,13,X,0,0,0,0,482,18,65,32,3,X
431440705160120,329,0,29,329,892,0,29,89,0,0,416,0,8,476,0,21,40,123,85,59,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,194,30,105,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,892,89,416,476,40,123,85,59,17,5,0,0,0,0,564,91,237,59,9,21
431440705160121,60,0,0,60,174,0,0,27,0,0,81,0,0,93,0,0,7,10,28,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,27,81,93,7,10,28,12,3,0,0,0,0,0,174,0,0,27,0,0
431440705160122,114,0,0,114,220,0,0,18,0,0,96,0,0,124,0,0,48,33,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,18,96,124,48,33,26,7,0,0,0,0,0,0,0,0,220,0,0,18
431440705160123,119,0,0,119,201,0,0,16,0,0,86,0,0,115,0,0,56,45,17,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,16,86,115,56,45,17,X,0,0,0,0,0,0,0,0,201,0,0,16
431440705160125,136,0,0,136,372,0,0,47,0,0,185,0,0,187,0,0,25,40,39,15,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,47,185,187,25,40,39,15,12,5,0,0,0,0,372,0,0,47,0,0
431440705160126,92,0,0,92,253,0,0,30,0,0,118,0,0,135,0,0,19,31,18,10,7,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,30,118,135,19,31,18,10,7,6,X,0,0,0,253,0,0,30,0,0
431440705160127,147,0,26,147,351,0,26,28,0,0,154,0,21,197,0,5,45,43,34,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,119,X,27,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,351,28,154,197,45,43,34,12,8,5,0,0,0,0,290,4,57,25,0,3
431440705160128,180,0,0,180,386,0,0,37,0,0,169,0,0,217,0,0,61,65,33,14,4,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5,48,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,37,169,217,61,65,33,14,4,X,0,X,0,0,277,11,95,29,X,6
431440705160129,37,0,0,37,95,0,0,18,0,0,43,0,0,52,0,0,12,12,X,6,4,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,18,43,52,12,12,X,6,4,0,0,0,X,0,95,0,0,18,0,0
431440705160130,179,0,0,179,350,0,0,41,0,0,148,0,0,202,0,0,68,63,38,9,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,41,148,202,68,63,38,9,0,X,0,0,0,0,0,0,350,0,0,41
431440705160131,217,X,0,217,449,X,0,37,0,0,186,X,0,263,0,0,72,83,41,17,4,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,203,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,37,186,263,72,83,41,17,4,0,0,0,0,0,41,0,408,5,0,32
431440705160132,5,0,0,5,8,0,0,0,0,0,4,0,0,4,0,0,X,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,X,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0
431440705160133,20,0,0,20,32,0,0,0,0,0,14,0,0,18,0,0,9,10,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,14,18,9,10,X,0,0,0,0,0,0,0,0,0,32,0,0,0
431440705160134,333,0,0,333,710,0,0,54,0,0,303,0,0,407,0,0,113,121,61,24,10,3,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,54,303,407,113,121,61,24,10,3,0,X,0,0,73,0,637,8,0,46
431440705160135,35,0,0,35,90,0,0,13,0,0,45,0,0,45,0,0,14,8,6,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,13,45,45,14,8,6,X,X,X,X,X,0,0,90,0,0,13,0,0
431440705160136,105,0,0,105,265,0,0,23,0,0,125,0,0,140,0,0,22,35,29,12,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,23,125,140,22,35,29,12,5,X,X,0,0,0,193,13,59,18,X,4
431440705180001,233,0,7,233,585,0,7,51,0,0,285,0,X,300,0,5,53,77,55,35,7,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,217,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,585,51,285,300,53,77,55,35,7,4,X,0,0,0,550,0,35,48,0,3
431440705180002,76,0,0,76,154,0,0,13,0,0,63,0,0,91,0,0,26,31,11,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,13,63,91,26,31,11,7,X,0,0,0,0,0,0,0,154,0,0,13
431440705180003,51,0,0,51,142,0,0,6,0,0,72,0,0,70,0,0,6,15,17,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,6,72,70,6,15,17,10,3,0,0,0,0,0,142,0,0,6,0,0
431440705180004,99,0,0,99,175,0,0,17,0,0,77,0,0,98,0,0,52,26,14,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,17,77,98,52,26,14,6,X,0,0,0,0,0,0,0,175,0,0,17
431440705180005,272,0,0,272,629,0,0,50,0,0,283,0,0,346,0,0,79,96,53,29,11,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,36,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,50,283,346,79,96,53,29,11,X,0,X,0,0,423,95,111,30,12,8
431440705180006,75,0,0,75,192,0,0,11,0,0,79,0,0,113,0,0,18,25,14,10,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,11,79,113,18,25,14,10,6,X,0,0,0,0,183,0,9,11,0,0
431440705180007,244,0,0,244,565,0,0,44,0,0,256,0,0,309,0,0,75,73,59,25,8,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,44,256,309,75,73,59,25,8,X,X,X,0,0,344,0,221,26,0,18
431440705180008,85,0,0,85,176,0,0,13,0,0,72,0,0,104,0,0,30,28,19,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,13,72,104,30,28,19,7,X,0,0,0,0,0,0,0,176,0,0,13
431440705180009,87,0,0,87,178,0,0,20,0,0,79,0,0,99,0,0,36,23,20,6,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,20,79,99,36,23,20,6,0,X,0,0,0,0,0,0,178,0,0,20
431440705180010,212,0,0,212,520,0,0,50,0,0,232,0,0,288,0,0,44,82,52,18,13,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,X,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,50,232,288,44,82,52,18,13,X,X,0,0,0,501,5,14,47,X,X
431440705180011,102,0,0,102,286,0,0,24,0,0,134,0,0,152,0,0,14,39,23,14,8,X,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,24,134,152,14,39,23,14,8,X,X,0,X,0,273,0,13,24,0,0
431440705180012,223,0,33,223,526,0,33,41,0,11,250,0,14,276,0,19,65,73,41,32,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,0,526,41,250,276,65,73,41,32,8,4,0,0,0,0,526,0,0,41,0,0
431440705180013,172,0,0,172,438,0,0,23,0,0,208,0,0,230,0,0,32,61,45,22,11,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,8,20,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,23,208,230,32,61,45,22,11,X,0,0,0,0,378,21,37,19,X,X
431440705180014,203,0,0,203,509,0,0,41,0,0,221,0,0,288,0,0,53,56,50,31,9,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,41,221,288,53,56,50,31,9,3,X,0,0,0,482,0,27,39,0,X
431440705180015,288,0,0,288,735,0,0,83,0,0,338,0,0,397,0,0,72,86,64,38,22,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,83,338,397,72,86,64,38,22,5,X,0,0,0,735,0,0,83,0,0
